longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,rooms_per_household,bedrooms_per_room,population_per_household,median_house_value
-117.74,34.02,33.0,2318.0,464.0,1904.0,451.0,3.7454,INLAND,5.139689578713969,0.2001725625539258,4.221729490022173,116400.0
-118.36,33.88,44.0,1362.0,237.0,709.0,247.0,4.4271,<1H OCEAN,5.51417004048583,0.1740088105726872,2.8704453441295548,336200.0
-117.56,34.12,4.0,6956.0,1271.0,3455.0,1228.0,4.7193,INLAND,5.664495114006515,0.1827199539965497,2.813517915309446,178700.0
-122.05,37.35,34.0,2494.0,375.0,1399.0,382.0,7.3753,<1H OCEAN,6.528795811518324,0.1503608660785886,3.662303664921466,388100.0
-118.19,34.02,34.0,1478.0,369.0,1735.0,348.0,1.8875,<1H OCEAN,4.247126436781609,0.2496617050067659,4.985632183908046,136700.0
-122.49,37.76,52.0,2564.0,502.0,1092.0,459.0,3.5302,NEAR BAY,5.586056644880174,0.1957878315132605,2.3790849673202614,329600.0
-119.09,36.42,15.0,1517.0,361.0,1275.0,343.0,1.5875,INLAND,4.422740524781341,0.2379696769940672,3.717201166180758,55800.0
-118.27,33.95,29.0,1579.0,351.0,1056.0,322.0,2.3056,<1H OCEAN,4.903726708074534,0.2222925902469917,3.279503105590062,98500.0
-121.98,37.16,42.0,2533.0,433.0,957.0,398.0,5.3468,<1H OCEAN,6.364321608040201,0.1709435452033162,2.4045226130653266,279900.0
-118.48,34.03,39.0,1530.0,401.0,1074.0,375.0,3.5076,<1H OCEAN,4.08,0.2620915032679738,2.864,381800.0
-121.47,38.63,29.0,2197.0,520.0,1374.0,483.0,2.1889,INLAND,4.548654244306419,0.2366863905325443,2.8447204968944098,69300.0
-118.29,34.0,52.0,2579.0,494.0,1558.0,458.0,2.0809,<1H OCEAN,5.631004366812227,0.1915471112834432,3.4017467248908297,109600.0
-121.27,38.14,40.0,929.0,257.0,576.0,229.0,2.125,INLAND,4.056768558951965,0.2766415500538213,2.51528384279476,137500.0
-122.02,37.4,35.0,2348.0,531.0,1475.0,498.0,4.35,<1H OCEAN,4.714859437751004,0.2261499148211243,2.961847389558233,261000.0
-118.34,33.98,46.0,2126.0,409.0,1292.0,414.0,2.9315,<1H OCEAN,5.135265700483092,0.1923800564440263,3.1207729468599035,149000.0
-117.09,32.8,36.0,2163.0,367.0,915.0,360.0,4.7188,NEAR OCEAN,6.008333333333334,0.169671752196024,2.5416666666666665,174100.0
-118.01,34.05,31.0,1135.0,355.0,1717.0,368.0,2.1602,<1H OCEAN,3.0842391304347827,0.3127753303964757,4.665760869565218,161700.0
-118.37,33.82,36.0,2416.0,394.0,1115.0,386.0,6.256,<1H OCEAN,6.259067357512953,0.1630794701986755,2.88860103626943,366900.0
-118.41,34.03,20.0,4374.0,1311.0,2165.0,1185.0,3.6019,<1H OCEAN,3.691139240506329,0.2997256515775034,1.8270042194092826,463600.0
-118.09,34.08,33.0,1430.0,344.0,1165.0,328.0,3.0357,<1H OCEAN,4.359756097560975,0.2405594405594405,3.551829268292683,206000.0
-122.32,38.32,22.0,2483.0,528.0,1478.0,492.0,4.0878,NEAR BAY,5.046747967479675,0.2126459927507047,3.0040650406504064,164400.0
-118.15,33.97,33.0,1903.0,469.0,1882.0,435.0,2.4071,<1H OCEAN,4.374712643678161,0.2464529689963216,4.326436781609195,170500.0
-117.11,32.95,11.0,4694.0,824.0,2223.0,783.0,4.9485,<1H OCEAN,5.9948914431673055,0.1755432466979122,2.839080459770115,231800.0
-122.27,37.54,16.0,3913.0,565.0,1752.0,557.0,7.3644,NEAR BAY,7.025134649910234,0.1443904932277025,3.1454219030520645,419700.0
-119.82,36.75,41.0,1022.0,209.0,741.0,213.0,2.0781,INLAND,4.7981220657277,0.2045009784735812,3.4788732394366195,48800.0
-118.5,34.03,32.0,6365.0,1784.0,2767.0,1698.0,3.6451,<1H OCEAN,3.748527679623086,0.2802827965435978,1.6295641931684335,383300.0
-122.25,37.87,52.0,1204.0,460.0,2016.0,477.0,0.949,NEAR BAY,2.5241090146750524,0.3820598006644518,4.226415094339623,350000.0
-117.17,32.83,24.0,3541.0,530.0,1591.0,530.0,5.3538,NEAR OCEAN,6.681132075471698,0.1496752329850324,3.0018867924528303,212500.0
-117.96,33.82,32.0,2856.0,622.0,1499.0,601.0,3.63,<1H OCEAN,4.752079866888519,0.2177871148459383,2.4941763727121464,183400.0
-118.61,34.21,33.0,2609.0,431.0,1208.0,406.0,5.4527,<1H OCEAN,6.426108374384237,0.1651973936374089,2.9753694581280787,227100.0
-117.93,33.69,26.0,2822.0,473.0,1258.0,469.0,6.4441,<1H OCEAN,6.017057569296376,0.1676116229624379,2.6823027718550105,261000.0
-121.97,37.53,26.0,2506.0,387.0,1273.0,406.0,5.4299,<1H OCEAN,6.172413793103448,0.1544293695131684,3.1354679802955663,236400.0
-117.38,34.06,17.0,3139.0,569.0,1612.0,516.0,3.3571,INLAND,6.083333333333333,0.1812679197196559,3.124031007751938,112300.0
-118.59,34.23,17.0,6592.0,1525.0,4459.0,1463.0,3.0347,<1H OCEAN,4.50580997949419,0.2313410194174757,3.047846889952153,254500.0
-118.37,33.91,35.0,1742.0,283.0,812.0,282.0,5.6704,<1H OCEAN,6.177304964539007,0.1624569460390356,2.879432624113475,303700.0
-122.45,37.78,52.0,3975.0,716.0,1515.0,691.0,5.0156,NEAR BAY,5.752532561505065,0.180125786163522,2.1924746743849495,500001.0
-117.09,33.71,13.0,1974.0,426.0,1276.0,408.0,1.972,INLAND,4.838235294117647,0.21580547112462,3.127450980392157,90500.0
-118.26,33.9,22.0,894.0,232.0,754.0,222.0,2.0096,<1H OCEAN,4.027027027027027,0.2595078299776286,3.3963963963963963,110700.0
-120.97,37.65,16.0,3960.0,716.0,1776.0,724.0,3.9886,INLAND,5.469613259668508,0.1808080808080808,2.453038674033149,137500.0
-122.12,37.81,26.0,4048.0,513.0,1486.0,498.0,7.6717,NEAR BAY,8.1285140562249,0.1267292490118577,2.9839357429718874,416500.0
-122.09,37.07,33.0,3581.0,734.0,1780.0,663.0,4.3429,NEAR OCEAN,5.4012066365007545,0.2049706785814018,2.6847662141779787,214300.0
-118.26,34.24,35.0,1535.0,283.0,816.0,287.0,6.1873,<1H OCEAN,5.348432055749129,0.1843648208469055,2.843205574912892,312100.0
-117.62,33.47,4.0,1812.0,255.0,661.0,211.0,6.487,NEAR OCEAN,8.587677725118484,0.140728476821192,3.132701421800948,294200.0
-118.41,33.92,22.0,2340.0,584.0,1141.0,554.0,4.5729,<1H OCEAN,4.223826714801444,0.2495726495726495,2.05956678700361,337500.0
-118.39,34.04,45.0,2089.0,312.0,834.0,305.0,7.3028,<1H OCEAN,6.849180327868853,0.1493537577788415,2.734426229508197,500001.0
-121.44,38.54,44.0,2570.0,509.0,1145.0,503.0,2.5694,INLAND,5.10934393638171,0.1980544747081712,2.2763419483101393,92400.0
-122.21,37.79,47.0,1543.0,307.0,859.0,292.0,2.9583,NEAR BAY,5.284246575342466,0.1989630589760207,2.941780821917808,138800.0
-117.13,32.72,9.0,2436.0,720.0,1780.0,653.0,1.8299,NEAR OCEAN,3.7304747320061256,0.2955665024630542,2.7258805513016844,137500.0
-117.73,34.12,26.0,1279.0,163.0,412.0,157.0,6.1731,INLAND,8.146496815286625,0.127443315089914,2.624203821656051,293800.0
-118.94,35.41,10.0,3216.0,526.0,1539.0,483.0,6.3639,INLAND,6.658385093167702,0.1635572139303482,3.186335403726708,143000.0
-118.27,33.81,42.0,865.0,208.0,811.0,218.0,3.8621,<1H OCEAN,3.967889908256881,0.2404624277456647,3.720183486238532,165300.0
-122.29,37.84,35.0,1872.0,419.0,1017.0,414.0,2.2106,NEAR BAY,4.521739130434782,0.2238247863247863,2.4565217391304346,132500.0
-121.28,38.03,11.0,826.0,150.0,684.0,166.0,3.9265,INLAND,4.975903614457831,0.1815980629539951,4.120481927710843,107400.0
-118.21,34.18,14.0,2672.0,335.0,1113.0,318.0,12.1579,<1H OCEAN,8.40251572327044,0.1253742514970059,3.5,500001.0
-118.03,33.86,19.0,1795.0,328.0,1014.0,322.0,4.535,<1H OCEAN,5.574534161490683,0.1827298050139275,3.1490683229813663,289300.0
-121.57,39.74,17.0,1619.0,292.0,705.0,285.0,2.4623,INLAND,5.680701754385965,0.1803582458307597,2.473684210526316,126100.0
-122.02,37.34,28.0,2488.0,396.0,1190.0,410.0,5.7881,<1H OCEAN,6.068292682926829,0.1591639871382636,2.902439024390244,344700.0
-121.29,38.68,20.0,1881.0,378.0,921.0,360.0,1.8589,INLAND,5.225,0.200956937799043,2.558333333333333,144000.0
-117.21,33.02,26.0,3194.0,454.0,1032.0,406.0,10.156,NEAR OCEAN,7.8669950738916254,0.1421415153412648,2.541871921182266,500001.0
-121.77,36.93,20.0,2587.0,547.0,1534.0,540.0,2.4375,<1H OCEAN,4.79074074074074,0.2114418245071511,2.8407407407407406,190400.0
-118.0,33.9,35.0,1942.0,332.0,1127.0,325.0,4.5144,<1H OCEAN,5.975384615384615,0.1709577754891864,3.4676923076923076,206300.0
-122.27,37.85,52.0,1966.0,347.0,793.0,331.0,2.775,NEAR BAY,5.9395770392749245,0.1765005086469989,2.395770392749245,152500.0
-120.79,37.82,17.0,4227.0,729.0,1809.0,679.0,3.2667,INLAND,6.225331369661267,0.1724627395315826,2.6642120765832105,269500.0
-121.85,37.33,19.0,2228.0,559.0,2845.0,551.0,2.6,<1H OCEAN,4.043557168784029,0.2508976660682226,5.163339382940109,172800.0
-119.76,36.79,26.0,3654.0,837.0,1976.0,830.0,2.1544,INLAND,4.402409638554217,0.229064039408867,2.3807228915662653,72800.0
-119.19,35.64,29.0,1476.0,220.0,902.0,205.0,2.6726,INLAND,7.2,0.1490514905149051,4.4,83300.0
-121.87,37.4,16.0,1767.0,268.0,1061.0,280.0,6.9584,<1H OCEAN,6.310714285714286,0.1516694963214487,3.789285714285714,351600.0
-118.06,33.8,20.0,1379.0,333.0,937.0,304.0,3.6217,<1H OCEAN,4.536184210526316,0.2414793328498912,3.0822368421052633,195300.0
-121.9,37.44,9.0,957.0,139.0,532.0,142.0,8.6675,<1H OCEAN,6.73943661971831,0.1452455590386625,3.7464788732394365,441000.0
-122.18,37.79,41.0,1411.0,233.0,626.0,214.0,7.0875,NEAR BAY,6.593457943925234,0.1651311126860382,2.925233644859813,240700.0
-117.06,32.71,11.0,2397.0,523.0,1566.0,514.0,3.8687,NEAR OCEAN,4.663424124513619,0.2181894034209428,3.046692607003891,145200.0
-119.56,36.09,14.0,1267.0,290.0,1077.0,279.0,1.85,INLAND,4.541218637992832,0.228887134964483,3.860215053763441,52300.0
-122.11,38.09,11.0,673.0,145.0,318.0,137.0,2.3929,NEAR BAY,4.912408759124087,0.2154531946508172,2.321167883211679,122500.0
-117.11,32.82,16.0,3980.0,682.0,3174.0,647.0,2.6607,NEAR OCEAN,6.151468315301391,0.171356783919598,4.905718701700154,175000.0
-118.4,34.28,22.0,3517.0,810.0,3134.0,847.0,2.6652,<1H OCEAN,4.152302243211334,0.2303099232300255,3.7001180637544273,164800.0
-122.13,37.72,45.0,2315.0,451.0,1006.0,444.0,3.524,NEAR BAY,5.213963963963964,0.194816414686825,2.265765765765766,186200.0
-122.2,37.8,43.0,3045.0,499.0,1115.0,455.0,4.9559,NEAR BAY,6.6923076923076925,0.1638752052545156,2.4505494505494507,273000.0
-121.85,37.36,18.0,1525.0,485.0,1705.0,448.0,3.7198,<1H OCEAN,3.404017857142857,0.3180327868852459,3.8058035714285716,128600.0
-117.59,33.66,3.0,1206.0,256.0,563.0,287.0,5.1589,<1H OCEAN,4.2020905923344944,0.2122719734660033,1.961672473867596,167800.0
-117.66,34.02,11.0,3358.0,504.0,1690.0,482.0,6.7544,INLAND,6.966804979253112,0.1500893388921977,3.5062240663900415,207900.0
-117.68,34.07,32.0,1775.0,314.0,1067.0,302.0,4.0375,INLAND,5.877483443708609,0.1769014084507042,3.533112582781457,121300.0
-121.29,38.04,16.0,2128.0,441.0,1860.0,459.0,3.1779,INLAND,4.636165577342048,0.2072368421052631,4.052287581699346,97300.0
-116.76,34.14,4.0,42.0,10.0,9.0,3.0,0.536,INLAND,14.0,0.238095238095238,3.0,42500.0
-122.07,37.37,30.0,2937.0,407.0,1097.0,407.0,7.9813,NEAR BAY,7.216216216216216,0.1385767790262172,2.6953316953316953,473500.0
-122.28,37.78,50.0,1487.0,306.0,730.0,327.0,2.5139,NEAR BAY,4.547400611620796,0.2057834566240753,2.232415902140673,219000.0
-121.84,37.32,14.0,5762.0,1538.0,3979.0,1389.0,3.6953,<1H OCEAN,4.148308135349172,0.2669212079139187,2.8646508279337652,192600.0
-118.16,33.97,32.0,1347.0,434.0,1756.0,438.0,1.9464,<1H OCEAN,3.0753424657534247,0.3221974758723088,4.0091324200913245,190600.0
-122.18,38.23,21.0,2475.0,341.0,812.0,308.0,7.2589,NEAR BAY,8.035714285714286,0.1377777777777777,2.6363636363636362,320400.0
-117.86,33.73,30.0,2651.0,572.0,3249.0,552.0,3.7202,<1H OCEAN,4.802536231884058,0.2157676348547718,5.885869565217392,182100.0
-118.39,34.14,34.0,4624.0,781.0,1572.0,719.0,6.5533,<1H OCEAN,6.43115438108484,0.1689013840830449,2.1863699582753826,500001.0
-118.13,33.92,28.0,3069.0,864.0,1932.0,835.0,2.4925,<1H OCEAN,3.6754491017964073,0.281524926686217,2.31377245508982,177200.0
-118.17,34.03,31.0,1014.0,252.0,1064.0,247.0,2.4167,<1H OCEAN,4.105263157894737,0.2485207100591716,4.3076923076923075,125500.0
-117.76,34.07,51.0,1538.0,394.0,1173.0,388.0,2.3156,INLAND,3.963917525773196,0.2561768530559167,3.0231958762886597,109800.0
-121.47,38.55,24.0,979.0,287.0,546.0,291.0,1.186,INLAND,3.36426116838488,0.2931562819203269,1.8762886597938144,67000.0
-122.16,37.73,49.0,1699.0,408.0,768.0,385.0,2.8301,NEAR BAY,4.412987012987013,0.2401412595644496,1.9948051948051948,171600.0
-116.8,32.8,11.0,3874.0,565.0,1672.0,546.0,6.1481,<1H OCEAN,7.095238095238095,0.1458440887971089,3.062271062271062,274600.0
-121.9,36.61,29.0,3412.0,827.0,1574.0,759.0,2.9309,NEAR OCEAN,4.495388669301713,0.242379835873388,2.0737812911725957,217100.0
-119.25,36.56,35.0,1675.0,373.0,1131.0,316.0,1.6722,INLAND,5.300632911392405,0.2226865671641791,3.579113924050633,59100.0
-118.37,34.21,34.0,2272.0,558.0,2164.0,484.0,3.7143,<1H OCEAN,4.694214876033058,0.2455985915492957,4.471074380165289,175700.0
-121.91,37.31,46.0,3052.0,587.0,1373.0,590.0,4.7287,<1H OCEAN,5.172881355932203,0.1923328964613368,2.3271186440677964,340000.0
-118.32,34.16,46.0,2345.0,453.0,1031.0,427.0,4.3173,<1H OCEAN,5.491803278688525,0.1931769722814499,2.414519906323185,278300.0
-117.77,33.69,15.0,500.0,113.0,261.0,116.0,5.0631,<1H OCEAN,4.310344827586207,0.226,2.25,154000.0
-118.31,33.94,43.0,2104.0,393.0,1132.0,394.0,3.0682,<1H OCEAN,5.340101522842639,0.186787072243346,2.8730964467005076,142000.0
-118.42,34.25,37.0,1545.0,341.0,1909.0,352.0,3.6791,<1H OCEAN,4.389204545454546,0.2207119741100323,5.423295454545454,148100.0
-121.38,38.61,27.0,2375.0,537.0,863.0,452.0,3.0086,INLAND,5.254424778761062,0.2261052631578947,1.9092920353982301,126900.0
-122.22,37.47,23.0,7740.0,1943.0,4124.0,1743.0,3.3268,NEAR OCEAN,4.440619621342513,0.2510335917312661,2.366035570854848,322800.0
-122.95,40.71,26.0,2231.0,421.0,987.0,364.0,2.4792,INLAND,6.12912087912088,0.188704616763783,2.7115384615384617,88800.0
-122.49,37.78,49.0,2176.0,441.0,1040.0,448.0,4.2414,NEAR BAY,4.857142857142857,0.2026654411764706,2.3214285714285716,500001.0
-122.11,37.83,19.0,5130.0,741.0,1887.0,712.0,7.203,NEAR BAY,7.205056179775281,0.1444444444444444,2.6502808988764044,369900.0
-117.83,33.81,28.0,1972.0,315.0,970.0,326.0,5.4298,<1H OCEAN,6.049079754601227,0.15973630831643,2.9754601226993866,234200.0
-119.02,35.37,44.0,2687.0,620.0,1521.0,549.0,1.7213,INLAND,4.894353369763206,0.2307406029028656,2.7704918032786887,61600.0
-118.27,34.05,37.0,350.0,245.0,1122.0,248.0,2.7634,<1H OCEAN,1.4112903225806452,0.7,4.524193548387097,137500.0
-117.43,34.08,31.0,3207.0,560.0,1582.0,538.0,4.263,INLAND,5.9609665427509295,0.1746180230745244,2.940520446096654,127400.0
-117.66,35.61,5.0,5735.0,932.0,2623.0,862.0,4.8494,INLAND,6.653132250580047,0.1625108979947689,3.04292343387471,87200.0
-118.29,33.71,31.0,2809.0,666.0,1316.0,633.0,4.5606,NEAR OCEAN,4.437598736176935,0.2370950516197935,2.0789889415481833,303800.0
-121.86,37.23,24.0,4337.0,670.0,1936.0,652.0,5.8904,<1H OCEAN,6.651840490797546,0.1544846668203827,2.9693251533742333,271400.0
-122.16,37.86,36.0,3359.0,493.0,1298.0,483.0,8.1586,NEAR BAY,6.954451345755694,0.14676987198571,2.6873706004140785,404300.0
-121.7,37.96,33.0,2396.0,452.0,1391.0,465.0,3.2813,INLAND,5.15268817204301,0.1886477462437395,2.9913978494623654,151400.0
-119.23,36.39,39.0,1660.0,349.0,1061.0,306.0,1.4812,INLAND,5.42483660130719,0.2102409638554216,3.4673202614379086,53500.0
-119.03,35.33,21.0,3057.0,698.0,1627.0,680.0,2.7083,INLAND,4.495588235294117,0.2283284265619888,2.3926470588235293,84700.0
-121.13,37.74,28.0,409.0,104.0,244.0,98.0,3.4643,INLAND,4.173469387755102,0.254278728606357,2.489795918367347,90900.0
-115.73,33.36,19.0,749.0,238.0,476.0,169.0,1.7727,INLAND,4.431952662721893,0.3177570093457944,2.8165680473372783,50000.0
-118.13,34.21,36.0,1449.0,235.0,621.0,210.0,6.1824,INLAND,6.9,0.1621808143547274,2.9571428571428573,274100.0
-117.15,32.92,16.0,2366.0,392.0,1482.0,407.0,4.9024,<1H OCEAN,5.813267813267813,0.165680473372781,3.6412776412776413,182900.0
-118.08,34.56,14.0,5144.0,887.0,2846.0,824.0,4.5615,INLAND,6.242718446601942,0.1724339035769829,3.453883495145631,137200.0
-117.31,33.16,17.0,1704.0,263.0,781.0,281.0,5.6605,NEAR OCEAN,6.064056939501779,0.1543427230046948,2.7793594306049823,224400.0
-122.43,37.71,35.0,2878.0,564.0,1633.0,528.0,4.5,NEAR BAY,5.450757575757576,0.1959694232105629,3.0928030303030303,266900.0
-118.3,34.17,16.0,1353.0,398.0,1211.0,357.0,3.1551,<1H OCEAN,3.7899159663865545,0.2941611234294161,3.392156862745098,205000.0
-119.65,36.35,21.0,1745.0,266.0,837.0,292.0,4.3911,INLAND,5.976027397260274,0.1524355300859599,2.8664383561643834,107900.0
-120.76,37.58,35.0,1395.0,264.0,756.0,253.0,3.6181,INLAND,5.513833992094861,0.1892473118279569,2.9881422924901186,178600.0
-122.17,37.75,37.0,1379.0,287.0,835.0,259.0,2.4962,NEAR BAY,5.324324324324325,0.2081218274111675,3.223938223938224,91800.0
-118.07,33.87,18.0,3405.0,556.0,1945.0,509.0,5.7652,<1H OCEAN,6.6895874263261295,0.1632892804698972,3.821218074656189,299100.0
-118.48,34.04,40.0,1395.0,285.0,610.0,262.0,3.9659,<1H OCEAN,5.324427480916031,0.2043010752688172,2.3282442748091605,500001.0
-122.26,37.86,52.0,3497.0,832.0,1493.0,794.0,2.9044,NEAR BAY,4.404282115869018,0.2379182156133829,1.880352644836272,257400.0
-122.03,37.69,20.0,200.0,25.0,83.0,31.0,6.5,NEAR BAY,6.451612903225806,0.125,2.6774193548387095,340000.0
-121.84,37.37,42.0,1237.0,232.0,900.0,241.0,3.8571,<1H OCEAN,5.132780082987552,0.1875505254648342,3.7344398340248963,187500.0
-118.12,34.04,34.0,2103.0,427.0,1355.0,434.0,4.5795,<1H OCEAN,4.845622119815668,0.2030432715168806,3.122119815668203,235300.0
-118.29,34.02,21.0,1641.0,491.0,1526.0,453.0,2.087,<1H OCEAN,3.622516556291391,0.2992078001218769,3.368653421633554,141300.0
-117.69,33.51,4.0,1223.0,275.0,505.0,244.0,4.6607,<1H OCEAN,5.012295081967213,0.2248569092395748,2.069672131147541,173000.0
-117.91,34.07,36.0,1390.0,270.0,887.0,266.0,5.0897,<1H OCEAN,5.225563909774436,0.1942446043165467,3.3345864661654137,189000.0
-122.42,37.79,52.0,2511.0,895.0,1202.0,804.0,2.6607,NEAR BAY,3.123134328358209,0.356431700517722,1.4950248756218905,87500.0
-118.08,33.91,30.0,1366.0,460.0,920.0,410.0,0.9946,<1H OCEAN,3.3317073170731706,0.3367496339677892,2.2439024390243905,159900.0
-118.44,34.26,28.0,1077.0,288.0,1377.0,293.0,3.9167,<1H OCEAN,3.675767918088737,0.2674094707520891,4.699658703071672,153900.0
-120.52,35.24,5.0,4413.0,804.0,2003.0,725.0,5.0267,<1H OCEAN,6.086896551724138,0.1821889870836165,2.762758620689655,253300.0
-118.08,34.12,27.0,1685.0,341.0,757.0,317.0,4.2434,<1H OCEAN,5.315457413249211,0.202373887240356,2.3880126182965298,270500.0
-121.83,37.99,23.0,1970.0,296.0,935.0,279.0,4.4853,INLAND,7.060931899641577,0.150253807106599,3.3512544802867383,145900.0
-118.05,33.93,31.0,894.0,203.0,883.0,190.0,3.6771,<1H OCEAN,4.705263157894737,0.227069351230425,4.647368421052631,141500.0
-119.67,36.33,19.0,1241.0,244.0,850.0,237.0,2.9375,INLAND,5.236286919831223,0.1966156325543916,3.586497890295359,81700.0
-122.21,37.77,52.0,745.0,153.0,473.0,149.0,2.6765,NEAR BAY,5.0,0.2053691275167785,3.174496644295302,88800.0
-117.65,34.06,41.0,465.0,130.0,349.0,138.0,2.0893,INLAND,3.369565217391304,0.2795698924731182,2.528985507246377,112500.0
-122.56,40.75,20.0,1182.0,250.0,512.0,210.0,1.7935,INLAND,5.628571428571429,0.2115059221658206,2.4380952380952383,74500.0
-116.92,32.78,21.0,4192.0,752.0,2101.0,710.0,4.4306,<1H OCEAN,5.904225352112676,0.1793893129770992,2.9591549295774646,159100.0
-122.31,37.93,36.0,1526.0,256.0,696.0,263.0,3.5089,NEAR BAY,5.802281368821292,0.1677588466579292,2.6463878326996197,261900.0
-122.56,38.09,17.0,9614.0,2123.0,4684.0,2060.0,4.1705,NEAR BAY,4.666990291262136,0.2208237986270023,2.2737864077669903,209800.0
-117.3,34.12,50.0,1629.0,437.0,1581.0,394.0,2.2019,INLAND,4.134517766497462,0.2682627378759975,4.0126903553299496,63500.0
-118.47,34.16,30.0,3823.0,740.0,1449.0,612.0,4.6,<1H OCEAN,6.246732026143791,0.1935652628825529,2.3676470588235294,392500.0
-117.1,33.17,12.0,2465.0,412.0,1226.0,428.0,5.4819,<1H OCEAN,5.759345794392523,0.1671399594320486,2.864485981308411,183800.0
-122.23,37.76,52.0,1316.0,177.0,378.0,162.0,5.2915,NEAR BAY,8.123456790123457,0.1344984802431611,2.3333333333333335,333000.0
-120.98,38.68,5.0,4810.0,909.0,2242.0,900.0,3.2964,INLAND,5.344444444444444,0.188981288981289,2.491111111111111,176900.0
-121.46,38.48,8.0,3593.0,659.0,1710.0,530.0,3.5227,INLAND,6.779245283018868,0.1834121903701642,3.2264150943396226,93100.0
-118.09,33.77,26.0,1388.0,409.0,515.0,392.0,1.8015,<1H OCEAN,3.5408163265306123,0.2946685878962536,1.3137755102040816,62000.0
-117.87,33.75,12.0,2782.0,1077.0,1968.0,795.0,0.971,<1H OCEAN,3.49937106918239,0.3871315600287563,2.4754716981132074,102500.0
-122.42,37.78,52.0,989.0,425.0,634.0,341.0,2.4414,NEAR BAY,2.900293255131965,0.4297269969666329,1.8592375366568914,275000.0
-121.76,37.23,16.0,4274.0,715.0,2240.0,704.0,5.4218,<1H OCEAN,6.071022727272728,0.1672905942910622,3.1818181818181817,233900.0
-119.79,36.83,15.0,3356.0,694.0,1232.0,627.0,2.2215,INLAND,5.352472089314195,0.2067938021454112,1.9649122807017543,72200.0
-122.15,37.68,30.0,2261.0,443.0,929.0,383.0,4.2841,NEAR BAY,5.903394255874674,0.1959310039805396,2.425587467362924,213400.0
-122.06,38.25,36.0,1818.0,323.0,953.0,298.0,3.3153,INLAND,6.100671140939597,0.1776677667766776,3.197986577181208,99000.0
-115.58,32.81,10.0,1088.0,203.0,533.0,201.0,3.6597,INLAND,5.412935323383085,0.1865808823529411,2.6517412935323383,87500.0
-118.27,33.92,35.0,1818.0,374.0,1444.0,372.0,2.745,<1H OCEAN,4.887096774193548,0.2057205720572057,3.881720430107527,106800.0
-118.52,34.21,36.0,2394.0,424.0,1490.0,427.0,4.3261,<1H OCEAN,5.60655737704918,0.177109440267335,3.489461358313817,206700.0
-117.15,32.92,16.0,2969.0,514.0,1594.0,465.0,4.5221,<1H OCEAN,6.38494623655914,0.1731222633883462,3.4279569892473116,168300.0
-120.13,37.93,5.0,111.0,26.0,58.0,25.0,1.675,INLAND,4.44,0.2342342342342342,2.32,112500.0
-119.02,35.33,35.0,2053.0,412.0,1193.0,387.0,2.75,INLAND,5.304909560723514,0.2006819288845591,3.082687338501292,65800.0
-121.02,36.94,33.0,1541.0,313.0,880.0,272.0,2.5074,INLAND,5.665441176470588,0.2031148604802076,3.235294117647059,117700.0
-122.19,37.77,45.0,1852.0,393.0,1132.0,349.0,2.7159,NEAR BAY,5.306590257879656,0.2122030237580993,3.2435530085959887,101400.0
-122.22,37.4,32.0,2297.0,287.0,814.0,283.0,15.0001,NEAR OCEAN,8.116607773851591,0.1249455811928602,2.8763250883392226,500001.0
-117.19,34.03,25.0,2513.0,340.0,900.0,320.0,6.4962,INLAND,7.853125,0.1352964584162355,2.8125,182400.0
-117.96,33.78,33.0,1520.0,,658.0,242.0,4.875,<1H OCEAN,6.280991735537191,,2.71900826446281,269300.0
-117.97,33.68,26.0,3653.0,568.0,1930.0,585.0,5.7301,<1H OCEAN,6.2444444444444445,0.1554886394744046,3.299145299145299,260900.0
-117.77,33.69,14.0,1413.0,372.0,744.0,338.0,3.7988,<1H OCEAN,4.180473372781065,0.2632696390658174,2.201183431952663,184100.0
-119.66,36.3,18.0,1147.0,202.0,717.0,212.0,3.3681,INLAND,5.410377358490566,0.1761115954664341,3.3820754716981134,70500.0
-117.3,34.14,37.0,1454.0,261.0,761.0,248.0,2.3438,INLAND,5.862903225806452,0.1795048143053645,3.068548387096774,88100.0
-120.73,37.38,37.0,653.0,176.0,827.0,176.0,1.9236,INLAND,3.710227272727273,0.2695252679938744,4.698863636363637,64400.0
-117.69,33.6,16.0,2205.0,393.0,1333.0,402.0,3.475,<1H OCEAN,5.485074626865671,0.1782312925170068,3.31592039800995,279500.0
-117.18,32.75,52.0,1539.0,212.0,535.0,224.0,5.392,NEAR OCEAN,6.870535714285714,0.1377517868745938,2.388392857142857,408500.0
-119.61,36.33,32.0,1492.0,284.0,926.0,264.0,3.0139,INLAND,5.651515151515151,0.1903485254691689,3.507575757575758,61500.0
-122.1,37.69,41.0,746.0,,387.0,161.0,3.9063,NEAR BAY,4.633540372670807,,2.4037267080745344,178400.0
-117.19,32.82,34.0,3850.0,608.0,1619.0,602.0,5.0465,NEAR OCEAN,6.395348837209302,0.1579220779220779,2.6893687707641196,208200.0
-118.38,34.04,31.0,2846.0,727.0,2120.0,672.0,2.7226,<1H OCEAN,4.235119047619048,0.2554462403373155,3.1547619047619047,254200.0
-118.09,34.12,45.0,2966.0,415.0,1231.0,409.0,7.8347,<1H OCEAN,7.251833740831296,0.1399190829399865,3.0097799511002443,500001.0
